"","B cells","EPCAM+ cells and cholangiocytes","Hepatocytes","LSEC","NK,NKT and T cells","Stellate cells and myofibroblasts"
"X983",0.000891975272213944,0.0425086488356236,0.241351168368855,0.516356868224404,0.142025138321318,0.0568662009775848
"X984",0.000229297756558887,0.0178556725903211,0.284861616619528,0.633836068975477,0.0196434232613529,0.0435739207967617
"X985",0.000440519669853552,0.389601346693701,0.290823212217629,0.000440519688988826,0.308553813142272,0.010140588587555
"X986",0.000191141518043312,0.0139977909458013,0.454736678273753,0.261050799230942,0.269832448555924,0.000191141475536902
"X987",0.000513138345124128,0.133548620204197,0.175726796598616,0.370056889060735,0.304586478780282,0.0155680770110456
"X988",0.000129442412379598,0.00482181955894852,0.654867858187431,0.135529264963272,0.204522172465682,0.000129442412287395
"X989",0.00201594591611482,0.353253012254419,0.554655886990658,0.00717371843743629,0.0826978390371573,0.000203597364214098
"X990",0.000459751278943376,0.0161801613099083,0.000110980908396449,0.00011098090840463,0.97326143568855,0.00987668990579722
"X991",0.305922578423717,0.0238451069790603,0.442029352109083,0.00257846063356248,0.214035223035476,0.011589278819101
"X992",0.000138932365275228,0.378145180168301,0.60788863210565,0.000138932351849022,0.00453288943192558,0.0091554335769985
"X993",0.000147079534087132,0.235182197883543,0.625564435813098,0.1114153291035,0.0098296821466794,0.0178612755190922
"X994",0.548785814538006,0.0293920224922121,0.258937577056854,0.00735664320257403,0.153349863838763,0.00217807887159035
"X995",0.000126974316196376,0.0102107476124461,0.611698194285766,0.000126974315363298,0.377710135154865,0.000126974315363297
"X996",0.00137952004875576,0.00177779431666679,0.623800144457253,0.000135851115463706,0.371688269236708,0.00121842082515291
"X997",0.150184265981151,0.104973046729203,0.656571804780301,0.000138548115986521,0.0812866228111606,0.00684571158219785
"X998",8.98948130744422e-05,0.0142922951156177,0.887038702745358,0.000804563342022126,0.0976846491670112,8.98948169162311e-05
"X999",0.000143120487667391,0.0408793450257988,0.711820615922648,0.000143120481111679,0.246870677601662,0.000143120481111679
